,Date,Home Team,Away Team,Home 1H Points,Away 1H Points,Home Full Points,Away Full Points
0,"Friday, March 6, 2020", N.C. State, Wake Forest,44,31,84,64
0,"Friday, March 6, 2020", Penn, Cornell,35,32,78,64
0,"Friday, March 6, 2020", Princeton, Columbia,42,21,81,58
0,"Friday, March 6, 2020", Davidson, VCU,33,35,75,65
0,"Friday, March 6, 2020", Akron, Kent St.,39,37,79,76
0,"Friday, March 6, 2020", Saint Peter's, Iona,36,36,68,65
0,"Saturday, March 7, 2020", Villanova, Georgetown,30,39,70,69
0,"Saturday, March 7, 2020", Wisconsin, Indiana,28,25,60,56
0,"Saturday, March 7, 2020", St. John's, Marquette,47,28,88,86
0,"Saturday, March 7, 2020", Auburn, Tennessee,31,42,85,63
0,"Saturday, March 7, 2020", Vanderbilt, South Carolina,33,35,83,74
0,"Saturday, March 7, 2020", Kentucky, Florida,40,30,71,70
0,"Saturday, March 7, 2020", West Virginia, Baylor,24,22,76,64
0,"Saturday, March 7, 2020", George Mason, Fordham,30,33,65,61
0,"Saturday, March 7, 2020", LSU, Georgia,49,34,94,64
0,"Saturday, March 7, 2020", Rutgers, Purdue,33,36,71,68
0,"Saturday, March 7, 2020", Creighton, Seton Hall,32,32,77,60
0,"Saturday, March 7, 2020", Missouri, Alabama,21,20,69,50
0,"Saturday, March 7, 2020", Utah, Colorado,33,41,74,72
0,"Saturday, March 7, 2020", Northwestern St., Central Arkansas,42,51,100,85
0,"Saturday, March 7, 2020", Northwestern, Penn St.,34,34,80,69
0,"Saturday, March 7, 2020", Robert Morris, LIU,43,28,86,66
0,"Saturday, March 7, 2020", Virginia, Louisville,31,24,57,54
0,"Saturday, March 7, 2020", Florida St., Boston College,42,24,80,62
0,"Saturday, March 7, 2020", Oregon St., California,26,21,74,56
0,"Saturday, March 7, 2020", Texas A&M, Arkansas,33,30,77,69
0,"Saturday, March 7, 2020", Texas A&M Corpus Chris, Houston Baptist,42,43,84,78
0,"Saturday, March 7, 2020", Eastern Washington, Weber St.,40,35,78,69
0,"Saturday, March 7, 2020", Abilene Christian, Incarnate Word,27,22,71,68
0,"Saturday, March 7, 2020", McNeese St., Lamar,36,45,70,66
0,"Saturday, March 7, 2020", Stephen F. Austin, Sam Houston St.,35,34,68,57
0,"Saturday, March 7, 2020", Penn, Columbia,40,30,85,65
0,"Saturday, March 7, 2020", Cornell, Princeton,40,37,85,82
0,"Saturday, March 7, 2020", Oklahoma, TCU,44,26,78,76
0,"Saturday, March 7, 2020", Jackson St., Alabama A&M,25,17,54,51
0,"Saturday, March 7, 2020", Alcorn St., Texas Southern,45,36,90,75
0,"Saturday, March 7, 2020", Arizona St., Washington St.,40,29,83,74
0,"Saturday, March 7, 2020", Southern, Prairie View A&M,33,31,89,80
0,"Saturday, March 7, 2020", Brown, Dartmouth,32,38,70,58
0,"Saturday, March 7, 2020", Harvard, Yale,36,32,83,69
0,"Saturday, March 7, 2020", Rhode Island, Massachusetts,32,39,64,63
0,"Saturday, March 7, 2020", New Orleans, Southeastern Louisiana,36,32,79,69
0,"Saturday, March 7, 2020", Cincinnati, Temple,17,31,64,63
0,"Saturday, March 7, 2020", UT Rio Grande Valley, Cal Baptist,28,30,79,76
0,"Saturday, March 7, 2020", Mississippi Valley St., Arkansas Pine Bluff,25,31,74,71
0,"Saturday, March 7, 2020", Butler, Xavier,27,29,72,71
0,"Saturday, March 7, 2020", Cal St. Fullerton, Long Beach St.,36,36,75,69
0,"Saturday, March 7, 2020", Portland St., Sacramento St.,39,35,76,72
0,"Saturday, March 7, 2020", Oregon, Stanford,36,31,80,67
0,"Saturday, March 7, 2020", UC Riverside, UC Davis,31,24,66,61
0,"Saturday, March 7, 2020", Miami FL, Syracuse,26,24,69,65
0,"Saturday, March 7, 2020", Northern Colorado, Montana St.,35,38,75,61
0,"Saturday, March 7, 2020", Notre Dame, Virginia Tech,28,17,64,56
0,"Saturday, March 7, 2020", Saint Louis, St. Bonaventure,38,21,72,49
0,"Sunday, March 8, 2020", Maryland, Michigan,41,28,83,70
0,"Sunday, March 8, 2020", Minnesota, Nebraska,52,37,107,75
0,"Sunday, March 8, 2020", Connecticut, Tulane,41,39,80,76
0,"Sunday, March 8, 2020", Wichita St., Tulsa,34,26,79,57
0,"Sunday, March 8, 2020", Michigan St., Ohio St.,38,32,80,69
0,"Sunday, December 29, 2019", Colorado, Iona,35,19,99,54
0,"Friday, December 20, 2019", Fresno St., IUPUI,52,25,95,64
0,"Friday, November 22, 2019", Villanova, Mississippi St.,33,42,83,76
0,"Friday, November 22, 2019", Missouri St., Saint Joseph's,36,36,71,69
0,"Friday, November 22, 2019", Tulane, Middle Tennessee,42,25,86,74
0,"Friday, November 22, 2019", Baylor, Coastal Carolina,39,37,77,65
0,"Friday, November 22, 2019", Utah, Ohio,44,34,80,66
0,"Friday, November 22, 2019", Texas, California,21,25,62,45
0,"Friday, November 22, 2019", Duke, Georgetown,33,33,81,73
0,"Friday, November 22, 2019", Buffalo, Towson,34,34,76,73
0,"Saturday, November 23, 2019", Milwaukee, Morgan St.,28,27,62,57
0,"Saturday, November 23, 2019", Liberty, Rice,20,35,71,59
0,"Sunday, November 24, 2019", Nevada, Valparaiso,49,31,84,59
0,"Sunday, November 24, 2019", Mississippi St., Coastal Carolina,23,41,81,56
0,"Sunday, November 24, 2019", Ohio, Middle Tennessee,43,29,75,63
0,"Sunday, November 24, 2019", Tulane, Utah,31,32,65,61
0,"Saturday, November 23, 2019", UMKC, East Carolina,26,42,74,68
0,"Saturday, November 23, 2019", Western Kentucky, Illinois St.,36,37,83,69
0,"Sunday, November 24, 2019", Bowling Green, Cincinnati,29,41,91,84
0,"Saturday, November 23, 2019", Georgia St., Cal Baptist,40,32,69,60
0,"Saturday, November 23, 2019", Prairie View A&M, Central Arkansas,35,30,78,72
0,"Sunday, November 24, 2019", Florida, Xavier,29,39,70,65
0,"Sunday, November 24, 2019", Buffalo, Missouri St.,31,30,75,74
0,"Sunday, November 24, 2019", George Washington, Milwaukee,31,26,66,63
0,"Sunday, November 24, 2019", Virginia, Arizona St.,21,26,48,45
0,"Sunday, November 24, 2019", St. John's, Massachusetts,37,38,78,63
0,"Sunday, November 24, 2019", Columbia, Central Connecticut,26,48,82,52
0,"Sunday, November 24, 2019", Rider, Vermont,41,29,72,67
0,"Sunday, November 24, 2019", Rice, East Carolina,32,27,77,69
0,"Sunday, November 24, 2019", Liberty, UMKC,22,32,62,49
0,"Sunday, November 24, 2019", Towson, Saint Joseph's,35,26,76,64
0,"Monday, November 25, 2019", Cincinnati, Valparaiso,30,34,81,77
0,"Monday, November 25, 2019", Nevada, Bowling Green,24,42,77,62
0,"Tuesday, November 26, 2019", TCU, Wyoming,30,14,64,47
0,"Tuesday, November 26, 2019", Colorado, Clemson,36,33,71,67
0,"Tuesday, November 26, 2019", Drake, Northeastern,30,33,59,56
0,"Tuesday, November 26, 2019", Colorado St., Loyola Chicago,37,34,61,60
0,"Tuesday, November 26, 2019", Seattle, Western Michigan,20,20,59,55
0,"Tuesday, November 26, 2019", New Mexico St., South Florida,20,32,65,45
0,"Tuesday, November 26, 2019", Yale, Bucknell,23,43,81,61
0,"Tuesday, November 26, 2019", South Alabama, Miami OH,33,36,82,71
0,"Tuesday, November 26, 2019", Michigan St., Georgia,52,31,93,85
0,"Tuesday, November 26, 2019", Dayton, Virginia Tech,31,49,89,62
0,"Tuesday, November 26, 2019", Murray St., Weber St.,36,28,69,68
0,"Tuesday, November 26, 2019", La Salle, Wright St.,35,30,72,70
0,"Tuesday, November 26, 2019", Washington St., Old Dominion,30,28,66,50
0,"Tuesday, November 26, 2019", George Mason, Nebraska,28,37,85,66
0,"Tuesday, November 26, 2019", Nebraska Omaha, Loyola MD,31,28,70,65
0,"Tuesday, November 26, 2019", Southern, IUPUI,38,42,83,77
0,"Wednesday, November 27, 2019", Bradley, Kansas St.,38,37,73,60
0,"Wednesday, November 27, 2019", Pittsburgh, Northwestern,23,25,72,59
0,"Tuesday, November 26, 2019", Oklahoma, Missouri,41,29,77,66
0,"Tuesday, November 26, 2019", Auburn, Richmond,34,35,79,65
0,"Tuesday, November 26, 2019", Butler, Stanford,29,29,68,67
0,"Tuesday, November 26, 2019", Kansas, BYU,27,29,71,56
0,"Wednesday, November 27, 2019", Drake, Murray St.,36,36,63,53
0,"Wednesday, November 27, 2019", Tennessee Martin, Boston University,40,41,76,73
0,"Wednesday, November 27, 2019", Gardner Webb, Northern Colorado,21,35,67,62
0,"Wednesday, November 27, 2019", Loyola Chicago, Old Dominion,21,30,68,61
0,"Wednesday, November 27, 2019", Colorado St., Washington St.,31,30,79,69
0,"Wednesday, November 27, 2019", Michigan St., UCLA,23,26,75,62
0,"Wednesday, November 27, 2019", Nebraska, South Florida,33,35,74,67
0,"Wednesday, November 27, 2019", George Mason, New Mexico St.,23,35,68,64
0,"Wednesday, November 27, 2019", Wright St., Miami OH,34,33,71,66
0,"Wednesday, November 27, 2019", La Salle, South Alabama,36,25,81,76
0,"Wednesday, November 27, 2019", Northern Iowa, South Carolina,44,37,78,72
0,"Wednesday, November 27, 2019", Kansas, Dayton,36,37,90,84
0,"Wednesday, November 27, 2019", BYU, Virginia Tech,35,37,90,77
0,"Thursday, November 28, 2019", Michigan, North Carolina,34,39,73,64
0,"Thursday, November 28, 2019", Iowa St., Alabama,36,51,104,89
0,"Friday, November 29, 2019", Penn St., Syracuse,27,34,85,64
0,"Friday, November 29, 2019", Oklahoma St., Mississippi,34,15,78,37
0,"Thursday, November 28, 2019", Seton Hall, Southern Miss,40,31,81,56
0,"Friday, November 29, 2019", Maryland, Harvard,35,31,80,73
0,"Friday, November 29, 2019", North Carolina, Oregon,41,46,78,74
0,"Friday, November 29, 2019", Charleston, Providence,27,29,63,55
0,"Friday, November 29, 2019", LIU, Cal Poly,42,33,82,69
0,"Friday, November 29, 2019", Marquette, USC,57,36,101,79
0,"Friday, November 29, 2019", Seton Hall, Iowa St.,32,33,84,76
0,"Friday, November 29, 2019", Alabama, Southern Miss,35,38,83,68
0,"Friday, November 29, 2019", San Diego St., Iowa,32,41,83,73
0,"Friday, November 29, 2019", UCF, Pepperdine,32,31,78,65
0,"Friday, November 29, 2019", Arizona, Penn,41,33,92,82
0,"Saturday, November 30, 2019", Alabama St., Chicago St.,31,17,67,54
0,"Saturday, November 30, 2019", Chattanooga, Jacksonville St.,24,23,63,60
0,"Sunday, December 1, 2019", USC, Harvard,52,43,77,62
0,"Sunday, December 1, 2019", Fairfield, Texas A&M,25,29,67,62
0,"Sunday, December 1, 2019", Temple, Davidson,33,30,66,53
0,"Sunday, December 1, 2019", Providence, Pepperdine,31,38,80,77
0,"Sunday, December 1, 2019", UCF, Charleston,40,29,77,56
0,"Sunday, December 1, 2019", Arizona, Wake Forest,39,33,73,66
0,"Monday, December 2, 2019", Hofstra, Canisius,28,26,64,57
0,"Monday, December 2, 2019", Illinois Chicago, San Diego,30,42,89,83
0,"Monday, December 2, 2019", St. Bonaventure, Florida Atlantic,33,25,71,64
0,"Tuesday, December 17, 2019", Kent St., North Carolina A&T,40,39,85,71
0,"Tuesday, December 17, 2019", UTEP, UC Irvine,30,30,67,61
0,"Saturday, December 21, 2019", Towson, Tulane,36,35,86,82
0,"Saturday, December 21, 2019", Quinnipiac, Bowling Green,39,33,69,64
0,"Monday, December 23, 2019", Houston, Georgia Tech,32,43,70,59
0,"Monday, December 23, 2019", Washington, Hawaii,22,37,72,61
0,"Wednesday, December 25, 2019", Georgia Tech, Hawaii,32,29,70,53
0,"Wednesday, December 25, 2019", Houston, Washington,36,31,75,71
0,"Wednesday, December 25, 2019", Ball St., Portland,19,19,61,46
0,"Wednesday, December 25, 2019", Boise St., UTEP,27,29,72,67
0,"Sunday, February 23, 2020", Loyola MD, Lafayette,34,38,70,68
0,"Thursday, January 16, 2020", Army, Holy Cross,34,41,79,67
0,"Saturday, February 8, 2020", Cornell, Princeton,35,22,73,62
0,"Saturday, February 22, 2020", UTEP, Rice,19,32,68,62
0,"Saturday, February 22, 2020", Charlotte, Western Kentucky,27,33,72,70
0,"Thursday, February 27, 2020", North Texas, FIU,28,46,78,59
0,"Thursday, February 27, 2020", Florida Atlantic, UTSA,43,25,80,71
0,"Thursday, February 27, 2020", UAB, Marshall,48,42,88,80
0,"Sunday, March 1, 2020", FIU, Charlotte,30,32,67,52
0,"Sunday, March 1, 2020", Rice, Middle Tennessee,24,29,77,66
0,"Sunday, March 1, 2020", UTEP, Southern Miss,39,29,75,56
0,"Wednesday, March 4, 2020", Charlotte, North Texas,27,23,56,43
0,"Wednesday, March 4, 2020", Marshall, Florida Atlantic,45,38,94,82
0,"Wednesday, March 4, 2020", Old Dominion, UTSA,31,31,84,59
0,"Wednesday, March 4, 2020", UTEP, Middle Tennessee,24,26,60,56
0,"Wednesday, March 4, 2020", Rice, Southern Miss,22,32,72,57
0,"Saturday, March 7, 2020", Marshall, UTSA,40,52,82,77
0,"Saturday, March 7, 2020", Middle Tennessee, Southern Miss,22,29,65,62
0,"Saturday, March 7, 2020", UTEP, Rice,26,30,77,72
0,"Saturday, March 7, 2020", Louisiana Tech, Charlotte,38,13,66,43
0,"Saturday, March 7, 2020", UAB, Old Dominion,33,31,72,63
0,"Tuesday, March 3, 2020", Bucknell, Holy Cross,37,28,65,62
0,"Tuesday, March 3, 2020", Charleston Southern, Presbyterian,39,28,81,64
0,"Tuesday, March 3, 2020", Oakland, Cleveland St.,41,26,80,59
0,"Tuesday, March 3, 2020", Stetson, North Alabama,35,34,82,72
0,"Tuesday, March 3, 2020", Youngstown St., Milwaukee,30,36,63,57
0,"Tuesday, March 3, 2020", Lipscomb, Florida Gulf Coast,32,33,68,63
0,"Wednesday, March 4, 2020", Air Force, Fresno St.,28,31,77,70
0,"Wednesday, March 4, 2020", New Mexico, San Jose St.,45,29,79,66
0,"Wednesday, March 4, 2020", Robert Morris, St. Francis NY,32,27,59,58
0,"Wednesday, March 4, 2020", St. Francis PA, Bryant,45,31,87,61
0,"Wednesday, March 4, 2020", Tennessee St., Morehead St.,28,23,74,67
0,"Wednesday, March 4, 2020", Wyoming, Colorado St.,39,44,80,74
0,"Wednesday, March 4, 2020", Eastern Illinois, Jacksonville St.,27,22,67,61
0,"Thursday, March 5, 2020", Boise St., UNLV,24,29,67,61
0,"Thursday, March 5, 2020", Lafayette, Army,30,34,73,68
0,"Thursday, March 5, 2020", Hampton, Longwood,14,33,78,53
0,"Saturday, March 7, 2020", Western Carolina, Mercer,29,28,70,56
0,"Saturday, March 7, 2020", North Dakota St., Denver,36,30,71,69
0,"Saturday, March 7, 2020", Chattanooga, UNC Greensboro,42,35,78,68
0,"Sunday, March 8, 2020", North Dakota, South Dakota,38,38,74,71
0,"Thursday, March 5, 2020", Drake, Illinois St.,38,36,75,65
0,"Thursday, March 5, 2020", Valparaiso, Evansville,31,25,58,55
0,"Friday, March 6, 2020", Bradley, Southern Illinois,24,27,64,59
0,"Friday, March 6, 2020", Missouri St., Indiana St.,24,34,78,51
0,"Saturday, March 7, 2020", Drexel, UNC Wilmington,32,31,66,55
0,"Saturday, March 7, 2020", Elon, James Madison,28,34,63,61
0,"Sunday, March 8, 2020", Delaware, Charleston,27,32,79,67
0,"Sunday, March 8, 2020", Northeastern, Towson,23,33,72,62
0,"Thursday, March 5, 2020", Loyola Marymount, San Diego,22,32,75,61
0,"Thursday, March 5, 2020", Winthrop, USC Upstate,54,37,106,70
0,"Thursday, March 5, 2020", Bucknell, American,29,30,64,59
0,"Thursday, March 5, 2020", Gardner Webb, UNC Asheville,36,31,72,62
0,"Thursday, March 5, 2020", Illinois Chicago, Youngstown St.,33,24,67,61
0,"Thursday, March 5, 2020", Liberty, Stetson,22,25,66,62
0,"Thursday, March 5, 2020", Green Bay, Oakland,30,30,78,63
0,"Thursday, March 5, 2020", Lipscomb, North Florida,33,42,73,71
0,"Saturday, March 7, 2020", Louisiana, Arkansas St.,40,37,73,66
0,"Thursday, March 5, 2020", San Diego St., Air Force,33,37,73,60
0,"Saturday, March 7, 2020", UMBC, New Hampshire,32,31,73,67
0,"Saturday, March 7, 2020", Vermont, Maine,35,26,61,50
0,"Thursday, March 5, 2020", Eastern Kentucky, Tennessee St.,26,28,58,48
0,"Thursday, March 5, 2020", Wyoming, Nevada,43,33,74,71
0,"Friday, March 6, 2020", Winthrop, Gardner Webb,37,30,78,66
0,"Friday, March 6, 2020", San Diego St., Boise St.,40,40,81,68
0,"Friday, March 6, 2020", Drake, Northern Iowa,33,43,77,56
0,"Sunday, March 8, 2020", Liberty, Lipscomb,45,26,73,57
0,"Sunday, March 8, 2020", Colgate, Lafayette,47,27,89,64
0,"Friday, March 6, 2020", Belmont, Eastern Kentucky,30,21,60,50
0,"Monday, March 9, 2020", Illinois Chicago, Wright St.,26,41,73,56
0,"Friday, March 6, 2020", Hampton, Radford,34,39,86,78
0,"Friday, March 6, 2020", San Francisco, Loyola Marymount,39,26,82,53
0,"Friday, March 6, 2020", Valparaiso, Loyola Chicago,36,22,74,73
0,"Friday, March 6, 2020", Murray St., Austin Peay,36,29,73,61
0,"Friday, March 6, 2020", Pepperdine, Santa Clara,41,26,84,73
0,"Tuesday, March 10, 2020", Delaware St., Maryland Eastern Shore,31,30,68,64
0,"Tuesday, March 10, 2020", Howard, South Carolina St.,22,29,70,63
0,"Saturday, March 7, 2020", Bradley, Drake,44,35,76,66
0,"Saturday, March 7, 2020", East Tennessee St., VMI,33,21,70,57
0,"Sunday, March 8, 2020", Winthrop, Hampton,28,33,76,68
0,"Monday, March 9, 2020", Kent St., Eastern Michigan,39,28,86,76
0,"Monday, March 9, 2020", Miami OH, Buffalo,39,49,85,79
0,"Monday, March 9, 2020", Toledo, Western Michigan,41,34,76,73
0,"Saturday, March 7, 2020", Valparaiso, Missouri St.,38,40,89,82
0,"Tuesday, March 10, 2020", Iona, Canisius,36,32,70,60
0,"Tuesday, March 10, 2020", Niagara, Marist,31,30,56,54
0,"Saturday, March 7, 2020", Utah St., San Diego St.,29,21,59,56
0,"Monday, March 9, 2020", Georgia Southern, Louisiana,45,49,82,81
0,"Tuesday, March 10, 2020", Robert Morris, St. Francis PA,34,25,77,67
0,"Sunday, March 8, 2020", East Tennessee St., Western Carolina,48,30,97,75
0,"Monday, March 9, 2020", Appalachian St., Coastal Carolina,22,37,70,65
0,"Sunday, March 8, 2020", Hofstra, Drexel,25,22,61,43
0,"Sunday, March 8, 2020", Bradley, Valparaiso,36,38,80,66
0,"Sunday, March 8, 2020", Elon, William & Mary,31,40,68,63
0,"Tuesday, March 10, 2020", Vermont, UMBC,39,34,81,74
0,"Tuesday, March 10, 2020", Hartford, Stony Brook,19,31,64,58
0,"Tuesday, March 10, 2020", Pittsburgh, Wake Forest,41,40,81,72
0,"Tuesday, March 10, 2020", North Carolina, Virginia Tech,26,32,78,56
0,"Wednesday, March 11, 2020", Clemson, Miami FL,21,23,69,64
0,"Wednesday, March 11, 2020", Notre Dame, Boston College,36,21,80,58
0,"Wednesday, March 11, 2020", Oklahoma St., Iowa St.,34,32,72,71
0,"Sunday, March 8, 2020", Wofford, Chattanooga,27,35,72,70
0,"Wednesday, March 11, 2020", Arkansas, Vanderbilt,38,26,86,73
0,"Wednesday, March 11, 2020", St. John's, Georgetown,33,42,75,62
0,"Wednesday, March 11, 2020", Florida Atlantic, Old Dominion,32,32,66,56
0,"Wednesday, March 11, 2020", FIU, Rice,35,28,85,76
0,"Wednesday, March 11, 2020", UAB, UTSA,44,38,74,69
0,"Wednesday, March 11, 2020", DePaul, Xavier,34,38,71,67
0,"Monday, March 9, 2020", Gonzaga, San Francisco,40,35,81,77
0,"Wednesday, March 11, 2020", George Mason, Saint Joseph's,38,27,77,70
0,"Wednesday, March 11, 2020", Fordham, George Washington,17,32,72,52
0,"Wednesday, March 11, 2020", Northwestern St., Texas A&M Corpus Chris,41,35,79,62
0,"Wednesday, March 11, 2020", Sacramento St., Weber St.,26,30,62,54
0,"Wednesday, March 11, 2020", Southern Utah, Idaho,29,27,75,69
0,"Wednesday, March 11, 2020", Idaho St., Northern Arizona,29,44,64,62
0,"Wednesday, March 11, 2020", Arizona, Washington,35,30,77,70
0,"Wednesday, March 11, 2020", California, Stanford,20,30,63,51
0,"Wednesday, March 11, 2020", Siena, Manhattan,34,25,63,49
0,"Monday, March 9, 2020", Saint Mary's, BYU,26,20,51,50
0,"Monday, March 9, 2020", East Tennessee St., Wofford,36,31,72,58
0,"Monday, March 9, 2020", North Dakota St., Oral Roberts,33,30,75,69
0,"Monday, March 9, 2020", Northeastern, Elon,37,21,68,60
0,"Tuesday, March 10, 2020", Prairie View A&M, Alabama A&M,37,27,82,60
0,"Tuesday, March 10, 2020", Southern, Alabama St.,28,27,67,53
0,"Tuesday, March 10, 2020", Jackson St., Alcorn St.,37,16,69,52
0,"Tuesday, March 10, 2020", Texas Southern, Grambling St.,36,28,75,62
0,"Monday, March 9, 2020", North Dakota, Purdue Fort Wayne,32,25,73,56
0,"Wednesday, March 11, 2020", Minnesota, Northwestern,29,31,74,57
0,"Wednesday, March 11, 2020", Indiana, Nebraska,43,34,89,64
0,"Wednesday, March 11, 2020", Texas St., Appalachian St.,40,26,85,68
0,"Tuesday, March 10, 2020", Northern Kentucky, Illinois Chicago,34,24,71,62
0,"Tuesday, March 10, 2020", Gonzaga, Saint Mary's,42,41,84,66
0,"Wednesday, March 11, 2020", North Carolina Central, Delaware St.,45,32,92,75
0,"Wednesday, March 11, 2020", Syracuse, North Carolina,43,22,81,53
0,"Wednesday, March 11, 2020", Saint Peter's, Iona,22,18,56,54
0,"Wednesday, March 11, 2020", North Carolina A&T, Howard,39,27,86,77
